6.10,9.30,55.80,20.80,Sun May 14 20:37:02 CEST 2017
6.40,9.60,55.10,20.70,Sun May 14 20:38:04 CEST 2017
6.20,9.10,55.10,20.70,Sun May 14 20:39:03 CEST 2017
7.00,11.00,55.30,20.70,Sun May 14 20:40:02 CEST 2017
7.20,8.90,55.30,20.60,Sun May 14 20:41:04 CEST 2017
6.80,10.60,55.40,20.60,Sun May 14 20:42:03 CEST 2017
6.80,9.90,55.90,20.60,Sun May 14 20:43:02 CEST 2017
6.80,11.40,55.60,20.60,Sun May 14 20:44:05 CEST 2017
6.30,10.80,55.90,20.50,Sun May 14 20:45:04 CEST 2017
7.00,10.70,56.30,20.50,Sun May 14 20:46:03 CEST 2017
6.80,11.50,56.80,20.50,Sun May 14 20:47:02 CEST 2017
6.50,9.50,56.40,20.50,Sun May 14 20:48:04 CEST 2017
6.30,12.10,56.50,20.40,Sun May 14 20:49:03 CEST 2017
6.90,10.60,55.90,20.40,Sun May 14 20:50:02 CEST 2017
6.20,11.70,55.80,20.40,Sun May 14 20:51:04 CEST 2017
7.10,10.20,56.20,20.30,Sun May 14 20:52:03 CEST 2017
7.50,17.30,56.90,20.30,Sun May 14 20:53:02 CEST 2017
8.20,23.00,56.70,20.20,Sun May 14 20:54:04 CEST 2017
8.00,25.60,57.20,20.20,Sun May 14 20:55:03 CEST 2017
8.10,25.10,57.00,20.20,Sun May 14 20:56:02 CEST 2017
7.50,20.30,57.30,20.10,Sun May 14 20:57:04 CEST 2017
7.30,13.20,56.90,20.10,Sun May 14 20:58:03 CEST 2017
7.70,13.90,56.50,20.10,Sun May 14 20:59:02 CEST 2017
8.30,15.50,57.30,20.10,Sun May 14 21:00:05 CEST 2017
7.80,18.20,57.20,20.00,Sun May 14 21:01:04 CEST 2017
7.80,13.60,57.40,20.00,Sun May 14 21:02:03 CEST 2017
6.90,11.20,56.50,20.00,Sun May 14 21:03:05 CEST 2017
7.00,11.10,56.40,20.00,Sun May 14 21:04:04 CEST 2017
7.20,10.30,56.80,19.90,Sun May 14 21:05:03 CEST 2017
7.10,11.30,56.90,19.90,Sun May 14 21:06:11 CEST 2017
7.70,13.60,56.40,19.90,Sun May 14 21:07:04 CEST 2017
8.00,12.70,57.20,19.90,Sun May 14 21:08:03 CEST 2017
7.30,15.40,57.20,19.90,Sun May 14 21:09:05 CEST 2017
6.90,11.90,57.20,19.90,Sun May 14 21:10:04 CEST 2017
7.50,10.90,57.30,19.90,Sun May 14 21:11:03 CEST 2017
7.90,11.70,58.30,19.90,Sun May 14 21:12:05 CEST 2017
8.00,15.40,58.20,19.80,Sun May 14 21:13:04 CEST 2017
7.40,13.90,57.90,19.80,Sun May 14 21:14:03 CEST 2017
8.00,22.60,58.20,19.80,Sun May 14 21:15:05 CEST 2017
7.30,16.70,58.10,19.80,Sun May 14 21:16:04 CEST 2017
8.20,23.50,58.80,19.70,Sun May 14 21:17:03 CEST 2017
8.00,20.30,59.00,19.70,Sun May 14 21:18:05 CEST 2017
7.90,16.80,58.90,19.70,Sun May 14 21:19:04 CEST 2017
7.50,18.30,59.30,19.60,Sun May 14 21:20:03 CEST 2017
8.60,20.20,59.50,19.60,Sun May 14 21:21:05 CEST 2017
7.60,16.10,59.90,19.60,Sun May 14 21:22:04 CEST 2017
6.90,10.30,59.40,19.50,Sun May 14 21:23:03 CEST 2017
7.50,11.00,59.50,19.50,Sun May 14 21:24:05 CEST 2017
8.50,14.50,60.10,19.50,Sun May 14 21:25:04 CEST 2017
8.00,18.10,59.70,19.50,Sun May 14 21:26:03 CEST 2017
6.90,12.20,59.80,19.40,Sun May 14 21:27:05 CEST 2017
7.60,13.30,60.00,19.40,Sun May 14 21:28:04 CEST 2017
7.60,14.50,59.90,19.40,Sun May 14 21:29:03 CEST 2017
6.90,9.50,59.80,19.30,Sun May 14 21:30:05 CEST 2017
7.70,16.00,59.70,19.30,Sun May 14 21:31:04 CEST 2017
8.90,36.00,60.50,19.30,Sun May 14 21:32:03 CEST 2017
7.80,23.60,61.30,19.20,Sun May 14 21:33:05 CEST 2017
8.20,23.40,59.30,19.10,Sun May 14 21:34:04 CEST 2017
7.00,15.90,nan,nan,Sun May 14 21:35:03 CEST 2017
7.20,12.80,58.80,19.10,Sun May 14 21:36:05 CEST 2017
7.40,10.90,59.10,19.10,Sun May 14 21:37:04 CEST 2017
7.30,15.70,59.40,19.10,Sun May 14 21:38:03 CEST 2017
7.50,15.80,60.00,19.10,Sun May 14 21:39:05 CEST 2017
6.90,11.70,59.70,19.00,Sun May 14 21:40:04 CEST 2017
7.20,12.30,58.90,19.00,Sun May 14 21:41:03 CEST 2017
6.40,12.10,59.30,19.00,Sun May 14 21:42:02 CEST 2017
7.30,10.80,59.60,19.00,Sun May 14 21:43:04 CEST 2017
6.80,12.00,59.30,19.00,Sun May 14 21:44:03 CEST 2017
7.20,13.80,59.40,18.90,Sun May 14 21:45:02 CEST 2017
7.50,18.60,59.20,18.90,Sun May 14 21:46:05 CEST 2017
6.40,10.80,59.10,18.90,Sun May 14 21:47:04 CEST 2017
6.50,9.70,58.60,18.90,Sun May 14 21:48:03 CEST 2017
5.80,8.40,58.60,18.90,Sun May 14 21:49:08 CEST 2017
6.70,9.70,58.50,18.90,Sun May 14 21:50:04 CEST 2017
6.90,11.20,58.60,18.80,Sun May 14 21:51:03 CEST 2017
6.60,8.80,58.50,18.80,Sun May 14 21:52:05 CEST 2017
6.70,8.00,58.00,18.80,Sun May 14 21:53:04 CEST 2017
6.20,6.90,58.30,18.80,Sun May 14 21:54:03 CEST 2017
6.30,11.70,58.00,18.80,Sun May 14 21:55:05 CEST 2017
5.70,7.00,58.00,18.70,Sun May 14 21:56:04 CEST 2017
6.10,8.60,58.20,18.70,Sun May 14 21:57:03 CEST 2017
6.10,6.80,57.90,18.70,Sun May 14 21:58:05 CEST 2017
5.70,6.30,58.50,18.70,Sun May 14 21:59:04 CEST 2017
5.90,6.70,58.40,18.60,Sun May 14 22:00:03 CEST 2017
6.20,7.30,58.40,18.60,Sun May 14 22:01:05 CEST 2017
5.90,7.20,58.40,18.60,Sun May 14 22:02:04 CEST 2017
6.10,7.20,58.20,18.60,Sun May 14 22:03:03 CEST 2017
6.10,6.80,58.00,18.60,Sun May 14 22:04:05 CEST 2017
6.20,7.20,58.20,18.60,Sun May 14 22:05:04 CEST 2017
5.80,6.60,58.30,18.50,Sun May 14 22:06:03 CEST 2017
6.00,6.70,58.10,18.50,Sun May 14 22:07:05 CEST 2017
5.70,6.30,58.10,18.50,Sun May 14 22:08:04 CEST 2017
6.00,6.70,58.00,18.50,Sun May 14 22:09:03 CEST 2017
6.20,9.40,58.40,18.50,Sun May 14 22:10:05 CEST 2017
5.60,9.10,58.40,18.50,Sun May 14 22:11:04 CEST 2017
6.10,8.20,58.60,18.50,Sun May 14 22:12:03 CEST 2017
6.00,8.10,58.40,18.50,Sun May 14 22:13:05 CEST 2017
6.30,8.40,58.60,18.40,Sun May 14 22:14:04 CEST 2017
6.10,7.40,58.50,18.40,Sun May 14 22:15:03 CEST 2017
5.50,6.80,58.50,18.40,Sun May 14 22:16:05 CEST 2017
6.70,7.90,58.60,18.40,Sun May 14 22:17:04 CEST 2017
6.20,8.20,58.60,18.30,Sun May 14 22:18:03 CEST 2017
6.50,7.20,58.50,18.40,Sun May 14 22:19:05 CEST 2017
6.50,8.60,58.80,18.40,Sun May 14 22:20:04 CEST 2017
6.30,7.20,58.70,18.40,Sun May 14 22:21:03 CEST 2017
6.00,6.60,58.80,18.40,Sun May 14 22:22:05 CEST 2017
6.40,9.00,58.90,18.40,Sun May 14 22:23:04 CEST 2017
6.30,9.70,58.60,18.30,Sun May 14 22:24:03 CEST 2017
6.40,8.30,58.60,18.30,Sun May 14 22:25:05 CEST 2017
6.50,9.40,58.50,18.30,Sun May 14 22:26:04 CEST 2017
6.80,8.30,58.90,18.30,Sun May 14 22:27:03 CEST 2017
6.10,8.60,58.90,18.20,Sun May 14 22:28:05 CEST 2017
6.40,8.10,58.80,18.20,Sun May 14 22:29:04 CEST 2017
6.90,7.70,58.90,18.20,Sun May 14 22:30:03 CEST 2017
6.90,9.70,59.10,18.20,Sun May 14 22:31:05 CEST 2017
6.90,10.40,59.10,18.20,Sun May 14 22:32:04 CEST 2017
6.90,8.30,59.30,18.10,Sun May 14 22:33:04 CEST 2017
6.30,7.90,59.20,18.10,Sun May 14 22:34:06 CEST 2017
6.10,7.10,58.90,18.00,Sun May 14 22:35:05 CEST 2017
6.80,7.60,59.10,18.00,Sun May 14 22:36:04 CEST 2017
6.20,7.50,59.10,18.00,Sun May 14 22:37:03 CEST 2017
6.20,7.10,nan,nan,Sun May 14 22:38:05 CEST 2017
6.40,7.60,59.10,18.00,Sun May 14 22:39:04 CEST 2017
6.90,7.60,59.20,17.90,Sun May 14 22:40:06 CEST 2017
6.60,7.30,59.20,17.90,Sun May 14 22:41:05 CEST 2017
6.90,8.40,59.30,17.90,Sun May 14 22:42:04 CEST 2017
6.20,7.50,59.30,17.90,Sun May 14 22:43:03 CEST 2017
7.00,9.90,59.30,17.90,Sun May 14 22:44:05 CEST 2017
6.60,7.90,59.60,17.80,Sun May 14 22:45:04 CEST 2017
7.70,11.50,59.60,17.90,Sun May 14 22:46:03 CEST 2017
6.90,8.20,59.60,17.90,Sun May 14 22:47:05 CEST 2017
6.80,9.30,59.90,17.80,Sun May 14 22:48:04 CEST 2017
7.30,8.10,59.80,17.80,Sun May 14 22:49:03 CEST 2017
7.20,9.20,59.90,17.80,Sun May 14 22:50:05 CEST 2017
6.70,7.40,59.70,17.80,Sun May 14 22:51:04 CEST 2017
6.60,7.70,59.70,17.80,Sun May 14 22:52:03 CEST 2017
6.80,7.60,60.00,17.70,Sun May 14 22:53:05 CEST 2017
6.70,7.40,59.80,17.70,Sun May 14 22:54:04 CEST 2017
7.00,7.70,59.80,17.70,Sun May 14 22:55:03 CEST 2017
6.50,7.20,59.90,17.70,Sun May 14 22:56:05 CEST 2017
6.20,6.90,60.00,17.70,Sun May 14 22:57:04 CEST 2017
7.10,8.00,60.00,17.70,Sun May 14 22:58:03 CEST 2017
7.00,8.00,60.30,17.70,Sun May 14 22:59:05 CEST 2017
7.60,8.50,60.50,17.70,Sun May 14 23:00:04 CEST 2017
7.30,8.60,60.40,17.70,Sun May 14 23:01:03 CEST 2017
7.60,8.50,60.50,17.60,Sun May 14 23:02:05 CEST 2017
6.70,7.80,60.50,17.50,Sun May 14 23:03:04 CEST 2017
6.60,7.40,60.20,17.50,Sun May 14 23:04:03 CEST 2017
7.10,10.80,60.10,17.50,Sun May 14 23:05:05 CEST 2017
7.10,7.90,60.30,17.50,Sun May 14 23:06:04 CEST 2017
6.90,9.20,60.60,17.50,Sun May 14 23:07:03 CEST 2017
7.20,10.90,60.70,17.50,Sun May 14 23:08:05 CEST 2017
6.70,7.60,60.90,17.50,Sun May 14 23:09:04 CEST 2017
6.90,8.50,60.60,17.40,Sun May 14 23:10:03 CEST 2017
6.80,8.00,60.70,17.40,Sun May 14 23:11:05 CEST 2017
7.40,10.10,60.70,17.30,Sun May 14 23:12:04 CEST 2017
6.90,10.70,60.70,17.30,Sun May 14 23:13:03 CEST 2017
6.80,7.60,60.60,17.30,Sun May 14 23:14:05 CEST 2017
7.20,9.20,60.70,17.30,Sun May 14 23:15:04 CEST 2017
6.80,7.60,60.60,17.30,Sun May 14 23:16:03 CEST 2017
6.40,7.00,60.60,17.30,Sun May 14 23:17:05 CEST 2017
6.70,7.40,60.80,17.30,Sun May 14 23:18:04 CEST 2017
6.70,7.60,nan,nan,Sun May 14 23:19:03 CEST 2017
6.90,10.40,61.40,17.20,Sun May 14 23:20:06 CEST 2017
7.10,10.30,60.70,17.20,Sun May 14 23:21:05 CEST 2017
7.20,11.20,60.70,17.20,Sun May 14 23:22:04 CEST 2017
7.20,8.40,60.70,17.20,Sun May 14 23:23:03 CEST 2017
6.80,7.60,60.90,17.20,Sun May 14 23:24:05 CEST 2017
7.20,9.70,nan,nan,Sun May 14 23:25:04 CEST 2017
7.60,8.60,61.00,17.20,Sun May 14 23:26:03 CEST 2017
7.10,7.90,61.30,17.10,Sun May 14 23:27:02 CEST 2017
7.70,9.50,61.30,17.10,Sun May 14 23:28:04 CEST 2017
7.80,9.10,61.20,17.10,Sun May 14 23:29:03 CEST 2017
7.90,8.80,61.20,17.00,Sun May 14 23:30:02 CEST 2017
7.90,8.80,61.40,17.10,Sun May 14 23:31:04 CEST 2017
7.20,8.00,61.60,17.10,Sun May 14 23:32:03 CEST 2017
7.80,10.00,61.40,17.00,Sun May 14 23:33:02 CEST 2017
7.20,8.40,61.60,17.00,Sun May 14 23:34:04 CEST 2017
7.40,8.90,61.40,17.00,Sun May 14 23:35:03 CEST 2017
7.40,9.20,61.60,17.00,Sun May 14 23:36:02 CEST 2017
8.50,10.10,61.50,16.90,Sun May 14 23:37:04 CEST 2017
8.10,9.70,61.50,16.90,Sun May 14 23:38:03 CEST 2017
8.10,9.00,61.50,16.90,Sun May 14 23:39:02 CEST 2017
8.30,9.30,61.50,16.90,Sun May 14 23:40:04 CEST 2017
8.40,9.60,61.60,16.90,Sun May 14 23:41:03 CEST 2017
8.30,9.70,61.50,16.90,Sun May 14 23:42:02 CEST 2017
7.90,8.70,61.70,16.90,Sun May 14 23:43:04 CEST 2017
8.10,9.60,62.20,16.80,Sun May 14 23:44:03 CEST 2017
8.70,10.90,62.10,16.80,Sun May 14 23:45:02 CEST 2017
8.40,9.90,62.10,16.80,Sun May 14 23:46:04 CEST 2017
8.70,9.70,62.10,16.70,Sun May 14 23:47:03 CEST 2017
8.30,9.80,62.20,16.70,Sun May 14 23:48:02 CEST 2017
7.90,8.90,62.20,16.70,Sun May 14 23:49:04 CEST 2017
8.50,9.80,62.20,16.70,Sun May 14 23:50:03 CEST 2017
8.60,9.60,62.50,16.70,Sun May 14 23:51:02 CEST 2017
8.10,9.00,62.50,16.70,Sun May 14 23:52:04 CEST 2017
8.80,9.80,62.60,16.70,Sun May 14 23:53:03 CEST 2017
9.00,11.80,62.70,16.60,Sun May 14 23:54:02 CEST 2017
8.70,10.30,62.70,16.60,Sun May 14 23:55:04 CEST 2017
8.30,9.20,62.90,16.60,Sun May 14 23:56:03 CEST 2017
8.80,11.80,62.90,16.50,Sun May 14 23:57:02 CEST 2017
8.30,10.20,62.60,16.60,Sun May 14 23:58:04 CEST 2017
8.60,9.60,63.00,16.50,Sun May 14 23:59:03 CEST 2017
8.50,9.50,63.10,16.50,Mon May 15 00:02:03 CEST 2017
13.20,14.70,63.20,16.50,Mon May 15 07:04:19 CEST 2017
14.00,15.60,69.30,15.50,Mon May 15 07:05:03 CEST 2017
14.20,15.80,69.30,15.50,Mon May 15 07:06:03 CEST 2017
13.80,15.50,69.40,15.50,Mon May 15 07:07:05 CEST 2017
14.00,16.30,69.30,15.50,Mon May 15 07:08:04 CEST 2017
13.20,15.50,69.10,15.60,Mon May 15 07:09:03 CEST 2017
12.80,14.60,68.90,15.60,Mon May 15 07:10:05 CEST 2017
13.30,15.30,69.00,15.70,Mon May 15 07:11:04 CEST 2017
13.20,14.70,68.90,15.80,Mon May 15 07:12:03 CEST 2017
12.90,14.40,68.90,15.80,Mon May 15 07:13:02 CEST 2017
12.50,13.90,68.80,15.90,Mon May 15 07:14:04 CEST 2017
13.30,15.10,68.60,15.90,Mon May 15 07:15:03 CEST 2017
13.90,15.50,68.50,16.00,Mon May 15 07:16:02 CEST 2017
13.60,15.80,68.30,16.00,Mon May 15 07:17:04 CEST 2017
14.10,15.80,68.20,16.10,Mon May 15 07:18:03 CEST 2017
14.00,17.00,68.20,16.20,Mon May 15 07:19:02 CEST 2017
13.50,15.00,68.10,16.20,Mon May 15 07:20:04 CEST 2017
12.90,14.30,68.00,16.30,Mon May 15 07:21:03 CEST 2017
13.00,15.30,67.80,16.40,Mon May 15 07:22:02 CEST 2017
13.10,14.60,67.70,16.40,Mon May 15 07:23:04 CEST 2017
13.50,15.10,67.60,16.40,Mon May 15 07:24:03 CEST 2017
13.70,16.20,67.60,16.40,Mon May 15 07:25:02 CEST 2017
13.00,15.00,67.50,16.40,Mon May 15 07:26:04 CEST 2017
13.40,14.90,67.50,16.50,Mon May 15 07:27:03 CEST 2017
13.00,15.10,67.70,16.40,Mon May 15 07:28:02 CEST 2017
13.00,14.40,67.40,16.50,Mon May 15 07:29:04 CEST 2017
13.10,14.60,67.60,16.50,Mon May 15 07:30:03 CEST 2017
12.70,14.00,67.60,16.60,Mon May 15 07:31:02 CEST 2017
12.50,15.20,67.20,16.60,Mon May 15 07:32:04 CEST 2017
12.30,14.50,67.10,16.70,Mon May 15 07:33:03 CEST 2017
12.70,14.20,66.70,16.80,Mon May 15 07:34:02 CEST 2017
12.20,13.60,66.70,16.90,Mon May 15 07:35:04 CEST 2017
12.00,13.30,66.00,16.90,Mon May 15 07:36:03 CEST 2017
11.90,13.10,66.00,16.90,Mon May 15 07:37:02 CEST 2017
12.50,14.80,65.90,17.00,Mon May 15 07:38:04 CEST 2017
12.70,14.10,66.00,17.10,Mon May 15 07:39:03 CEST 2017
12.60,14.00,66.00,17.10,Mon May 15 07:40:02 CEST 2017
12.40,13.70,65.80,17.20,Mon May 15 07:41:04 CEST 2017
12.40,13.60,65.90,17.20,Mon May 15 07:42:03 CEST 2017
12.50,14.00,65.80,17.40,Mon May 15 07:43:02 CEST 2017
13.00,14.50,65.40,17.40,Mon May 15 07:44:04 CEST 2017
13.10,14.40,65.20,17.50,Mon May 15 07:45:03 CEST 2017
13.70,15.20,64.60,17.50,Mon May 15 07:46:10 CEST 2017
13.00,14.30,64.90,17.50,Mon May 15 07:48:03 CEST 2017
12.40,13.60,64.90,17.50,Mon May 15 07:49:02 CEST 2017
12.00,13.40,65.00,17.50,Mon May 15 07:50:04 CEST 2017
13.00,14.50,65.10,17.60,Mon May 15 07:51:03 CEST 2017
13.00,30.40,65.10,17.60,Mon May 15 07:52:02 CEST 2017
13.70,28.10,65.20,17.70,Mon May 15 07:53:05 CEST 2017
12.50,14.70,65.30,17.70,Mon May 15 07:54:04 CEST 2017
12.00,13.30,65.30,17.80,Mon May 15 07:55:03 CEST 2017
12.50,19.10,65.70,17.80,Mon May 15 07:56:05 CEST 2017
11.80,14.50,65.90,17.90,Mon May 15 07:57:04 CEST 2017
12.90,14.30,66.30,17.90,Mon May 15 07:58:03 CEST 2017
12.50,13.80,65.00,17.90,Mon May 15 07:59:05 CEST 2017
12.30,13.50,64.60,17.90,Mon May 15 08:00:04 CEST 2017
12.50,13.70,65.00,17.90,Mon May 15 08:01:03 CEST 2017
12.50,13.90,65.00,17.90,Mon May 15 08:02:05 CEST 2017
12.10,13.50,65.40,18.00,Mon May 15 08:03:04 CEST 2017
11.70,12.90,65.40,18.00,Mon May 15 08:04:03 CEST 2017
11.70,13.00,66.20,18.00,Mon May 15 08:05:05 CEST 2017
11.50,12.80,64.80,18.10,Mon May 15 08:06:04 CEST 2017
11.60,12.90,65.30,18.10,Mon May 15 08:07:03 CEST 2017
11.30,12.60,65.30,18.00,Mon May 15 08:08:05 CEST 2017
11.80,13.20,64.70,17.90,Mon May 15 08:09:04 CEST 2017
11.10,12.40,65.00,17.90,Mon May 15 08:10:03 CEST 2017
12.10,17.20,65.60,17.90,Mon May 15 08:11:05 CEST 2017
12.00,13.40,65.70,17.90,Mon May 15 08:12:04 CEST 2017
11.60,13.00,65.80,17.90,Mon May 15 08:13:03 CEST 2017
11.30,12.60,65.70,17.90,Mon May 15 08:14:02 CEST 2017
11.40,12.70,65.40,17.90,Mon May 15 08:15:04 CEST 2017
12.20,13.60,65.50,17.90,Mon May 15 08:16:03 CEST 2017
11.00,12.30,nan,nan,Mon May 15 08:17:02 CEST 2017
10.40,11.50,66.30,17.90,Mon May 15 08:18:04 CEST 2017
11.20,13.60,65.60,17.90,Mon May 15 08:19:03 CEST 2017
11.50,14.30,65.60,17.90,Mon May 15 08:20:02 CEST 2017
11.90,13.10,65.60,17.90,Mon May 15 08:21:04 CEST 2017
12.00,13.60,65.80,17.90,Mon May 15 08:22:03 CEST 2017
11.10,12.30,65.60,17.90,Mon May 15 08:23:02 CEST 2017
11.90,13.20,65.40,17.90,Mon May 15 08:24:04 CEST 2017
10.50,12.20,65.40,17.90,Mon May 15 08:25:03 CEST 2017
10.40,11.60,65.10,17.90,Mon May 15 08:26:02 CEST 2017
10.00,11.20,65.20,17.90,Mon May 15 08:27:04 CEST 2017
10.50,11.80,65.10,17.90,Mon May 15 08:28:03 CEST 2017
10.50,11.60,64.90,17.90,Mon May 15 08:29:02 CEST 2017
9.90,10.90,65.10,17.90,Mon May 15 08:30:04 CEST 2017
10.60,11.60,65.40,17.80,Mon May 15 08:31:03 CEST 2017
9.90,10.80,65.40,17.80,Mon May 15 08:32:02 CEST 2017
10.90,12.00,65.50,17.80,Mon May 15 08:33:04 CEST 2017
11.10,12.40,65.30,17.80,Mon May 15 08:34:03 CEST 2017
11.20,12.90,65.50,17.80,Mon May 15 08:35:02 CEST 2017
10.00,11.00,65.50,17.70,Mon May 15 08:36:04 CEST 2017
10.10,12.00,65.40,17.70,Mon May 15 08:37:03 CEST 2017
10.20,12.20,65.40,17.70,Mon May 15 08:38:02 CEST 2017
10.80,13.10,65.50,17.70,Mon May 15 08:39:04 CEST 2017
10.70,11.90,65.50,17.70,Mon May 15 08:40:03 CEST 2017
11.30,12.40,65.20,17.70,Mon May 15 08:41:03 CEST 2017
11.30,12.70,65.60,17.70,Mon May 15 08:42:05 CEST 2017
10.30,14.70,65.80,17.60,Mon May 15 08:43:04 CEST 2017
10.90,12.10,65.40,17.70,Mon May 15 08:44:03 CEST 2017
10.90,12.00,65.40,17.60,Mon May 15 08:45:05 CEST 2017
10.70,13.40,65.60,17.70,Mon May 15 08:46:04 CEST 2017
10.70,11.90,65.60,17.70,Mon May 15 08:47:03 CEST 2017
11.30,12.50,65.60,17.60,Mon May 15 08:48:05 CEST 2017
11.00,12.20,65.80,17.60,Mon May 15 08:49:04 CEST 2017
11.60,12.90,65.40,17.60,Mon May 15 08:50:03 CEST 2017
12.00,15.80,65.70,17.70,Mon May 15 08:51:05 CEST 2017
12.10,13.40,65.90,17.60,Mon May 15 08:52:04 CEST 2017
11.80,13.10,65.80,17.70,Mon May 15 08:53:03 CEST 2017
12.70,14.10,65.80,17.70,Mon May 15 08:54:05 CEST 2017
12.10,13.30,65.80,17.70,Mon May 15 08:55:04 CEST 2017
11.30,12.40,66.00,17.70,Mon May 15 08:56:03 CEST 2017
12.10,13.60,65.50,17.70,Mon May 15 08:57:05 CEST 2017
12.80,14.30,65.70,17.70,Mon May 15 08:58:04 CEST 2017
13.00,14.80,65.90,17.70,Mon May 15 08:59:03 CEST 2017
12.70,14.10,66.00,17.70,Mon May 15 09:00:05 CEST 2017
12.50,13.90,66.20,17.60,Mon May 15 09:01:04 CEST 2017
12.00,13.30,66.30,17.60,Mon May 15 09:02:03 CEST 2017
11.80,13.20,66.40,17.50,Mon May 15 09:03:05 CEST 2017
12.40,14.80,66.70,17.40,Mon May 15 09:04:04 CEST 2017
12.20,14.00,67.30,17.30,Mon May 15 09:05:03 CEST 2017
12.20,13.70,67.60,17.40,Mon May 15 09:06:05 CEST 2017
12.10,15.80,67.80,17.40,Mon May 15 09:07:04 CEST 2017
12.50,14.00,67.80,17.40,Mon May 15 09:08:03 CEST 2017
14.00,15.50,67.70,17.40,Mon May 15 09:09:05 CEST 2017
13.70,17.00,68.00,17.40,Mon May 15 09:10:04 CEST 2017
15.00,16.80,68.20,17.40,Mon May 15 09:11:03 CEST 2017
15.70,19.00,68.00,17.40,Mon May 15 09:12:02 CEST 2017
14.80,17.80,68.10,17.30,Mon May 15 09:13:04 CEST 2017
15.60,18.20,68.70,17.20,Mon May 15 09:14:03 CEST 2017
15.50,17.30,68.80,17.20,Mon May 15 09:15:02 CEST 2017
15.80,17.50,68.90,17.20,Mon May 15 09:16:04 CEST 2017
14.80,16.80,68.70,17.20,Mon May 15 09:17:03 CEST 2017
16.90,18.80,68.70,17.20,Mon May 15 09:18:02 CEST 2017
15.60,17.50,68.60,17.20,Mon May 15 09:19:04 CEST 2017
15.70,17.60,68.90,17.20,Mon May 15 09:20:03 CEST 2017
16.10,18.00,68.60,17.30,Mon May 15 09:21:02 CEST 2017
17.70,20.00,68.40,17.20,Mon May 15 09:22:04 CEST 2017
18.00,20.00,68.40,17.10,Mon May 15 09:23:03 CEST 2017
18.70,20.60,68.60,17.00,Mon May 15 09:24:02 CEST 2017
18.00,20.00,68.90,17.00,Mon May 15 09:25:04 CEST 2017
18.70,23.00,68.90,17.00,Mon May 15 09:26:03 CEST 2017
18.90,20.90,69.00,17.00,Mon May 15 09:27:02 CEST 2017
18.20,21.60,69.20,17.00,Mon May 15 09:28:04 CEST 2017
19.60,23.20,68.90,17.10,Mon May 15 09:29:03 CEST 2017
18.90,21.10,69.00,17.10,Mon May 15 09:30:02 CEST 2017
18.20,20.20,68.90,17.10,Mon May 15 09:31:04 CEST 2017
18.10,20.10,68.80,17.30,Mon May 15 09:32:04 CEST 2017
18.40,20.40,68.80,17.30,Mon May 15 09:33:03 CEST 2017
18.50,21.30,68.80,17.40,Mon May 15 09:34:05 CEST 2017
18.80,21.80,68.30,17.40,Mon May 15 09:35:04 CEST 2017
18.30,20.50,nan,nan,Mon May 15 09:36:03 CEST 2017
18.80,23.00,68.60,17.40,Mon May 15 09:37:05 CEST 2017
18.00,20.20,68.60,17.50,Mon May 15 09:38:04 CEST 2017
18.40,20.40,68.20,17.50,Mon May 15 09:39:03 CEST 2017
19.20,21.40,68.10,17.50,Mon May 15 09:40:05 CEST 2017
19.20,21.50,68.50,17.30,Mon May 15 09:41:04 CEST 2017
19.10,21.20,69.00,17.30,Mon May 15 09:42:03 CEST 2017
19.80,22.50,68.90,17.30,Mon May 15 09:43:05 CEST 2017
19.60,21.90,68.90,17.30,Mon May 15 09:44:04 CEST 2017
20.40,22.90,68.60,17.40,Mon May 15 09:45:03 CEST 2017
20.10,22.60,68.50,17.40,Mon May 15 09:46:05 CEST 2017
19.60,21.80,68.80,17.40,Mon May 15 09:47:04 CEST 2017
19.80,25.30,68.60,17.60,Mon May 15 09:48:03 CEST 2017
19.40,21.60,68.50,17.60,Mon May 15 09:49:05 CEST 2017
20.40,23.60,68.40,17.60,Mon May 15 09:50:04 CEST 2017
19.40,21.50,68.30,17.70,Mon May 15 09:51:03 CEST 2017
19.50,23.50,68.50,17.80,Mon May 15 09:52:05 CEST 2017
19.60,21.80,68.60,17.90,Mon May 15 09:53:04 CEST 2017
20.70,23.10,67.60,17.80,Mon May 15 09:54:03 CEST 2017
19.50,21.70,67.60,17.70,Mon May 15 09:55:05 CEST 2017
20.70,23.00,68.00,17.50,Mon May 15 09:56:04 CEST 2017
20.00,22.20,68.60,17.50,Mon May 15 09:57:03 CEST 2017
19.20,21.50,68.20,17.50,Mon May 15 09:58:05 CEST 2017
19.80,22.40,68.80,17.60,Mon May 15 09:59:04 CEST 2017
20.30,22.70,68.50,17.60,Mon May 15 10:00:03 CEST 2017
19.90,22.20,68.10,17.70,Mon May 15 10:01:05 CEST 2017
19.30,21.40,67.70,17.90,Mon May 15 10:02:04 CEST 2017
19.70,21.90,67.50,17.90,Mon May 15 10:03:03 CEST 2017
19.70,21.90,67.60,18.00,Mon May 15 10:04:05 CEST 2017
20.70,23.10,67.10,17.90,Mon May 15 10:05:04 CEST 2017
19.90,22.10,67.90,17.80,Mon May 15 10:06:03 CEST 2017
20.80,23.10,68.20,17.90,Mon May 15 10:07:05 CEST 2017
20.20,22.80,68.00,17.80,Mon May 15 10:08:04 CEST 2017
20.50,22.90,67.80,17.80,Mon May 15 10:09:03 CEST 2017
